year,doi,title,authors,number.authors,citations,source.pages.count
2017,10.1002/mp.12475,Assessing lung function using contrast-enhanced dual-energy computed tomography for potential applications in radiation therapy,"Lapointe, Andreanne ; Bahig, Houda ; Blais, Danis ; Filion, Edith ; Bouchard, Hugo ; Carrier, Jean-Francois ; Bedwani, Stephane",7,25,10
2017,10.1002/mp.12483,Impact of respiratory motion and acquisition settings on SPECT liver dosimetry for radioembolization,"Bastiaannet, Remco ; Viergever, Max A. ; de Jong, Hugo W. A. M.",3,30,10
2017,10.1002/mp.12507,Sensitive three-dimensional ultrasound assessment of carotid atherosclerosis by weighted average of local vessel wall and plaque thickness change,"Cheng, Jieyu ; Ukwatta, Eranga ; Shavakh, Shadi ; Chow, Tommy W. S. ; Parraga, Grace ; Spence, J. David ; Chiu, Bernard",7,17,13
2017,10.1002/mp.12489,A Bayesian approach to solve proton stopping powers from noisy multi-energy CT data,"Lalonde, Arthur ; Bar, Esther ; Bouchard, Hugo",3,28,10
2017,10.1002/mp.12503,Generation of realistic virtual nodules based on three-dimensional spatial resolution in lung computed tomography: A pilot phantom study,"Narita, Akihiro ; Ohkubo, Masaki ; Murao, Kohei ; Matsumoto, Toru ; Wada, Shinichi",5,0,11
2017,10.1002/mp.12440,Proof-of-concept prototype time-of-flight PET system based on high-quantum-efficiency multianode PMTs,"Son, Jeong-Whan ; Kim, Kyeong Yun ; Yoon, Hyun Suk ; Won, Jun Yeon ; Ko, Guen Bae ; Lee, Min Sun ; Lee, Jae Sung",7,19,11
2017,10.1002/mp.12468,Modulation of lateral positions of Bragg peaks via magnetic fields inside cancer patients: Toward magnetic field modulated proton therapy,"Shao, Wencheng ; Tang, Xiaobin ; Bai, Yanling ; Geng, Changran ; Shu, Diyun ; Gong, Chunhui ; Chen, Da",7,6,14
2017,10.1002/mp.12458,Integration of deployable fluid lenses and reflectors with endoluminal therapeutic ultrasound applicators: Preliminary investigations of enhanced penetration depth and focal gain,"Adams, Matthew S. ; Salgaonkar, Vasant A. ; Scott, Serena J. ; Sommer, Graham ; Diederich, Chris J.",5,6,18
2017,10.1002/mp.12465,Distortion-free diffusion MRI using an MRI-guided Tri-Cobalt 60 radiotherapy system: Sequence verification and preliminary clinical experience,"Gao, Yu ; Han, Fei ; Zhou, Ziwu ; Cao, Minsong ; Kaprealian, Tania ; Kamrava, Mitchell ; Wang, Chenyang ; Neylon, John ; Low, Daniel A. ; Yang, Yingli ; Hu, Peng",11,32,10
2017,10.1002/mp.12470,Sensitivity evaluation and selective plane imaging geometry for x-ray-induced luminescence imaging,"Quigley, Bryan P. ; Smith, Corey D. ; Cheng, Shih-Hsun ; Souris, Jeffrey S. ; Pelizzari, Charles A. ; Chen, Chin-Tu ; Lo, Leu-Wei ; Reft, Chester S. ; Wiersma, Rodney D. ; La Riviere, Patrick J.",10,6,11
2017,10.1002/mp.12485,Dose evaluation of Grid Therapy using a 6 MV flattening filter-free (FFF) photon beam: A Monte Carlo study,"Martinez-Rovira, Immaculada ; Puxeu-Vaque, Josep ; Prezado, Yolanda",3,8,6
2017,10.1002/mp.12486,Fast dose optimization for rotating shield brachytherapy,"Cho, Myung ; Wu, Xiaodong ; Dadkhah, Hossein ; Yi, Jirong ; Flynn, Ryan T. ; Kim, Yusung ; Xu, Weiyu",7,6,9
2017,10.1002/mp.12497,Registration of pencil beam proton radiography data with X-ray CT,"Deffet, Sylvain ; Macq, Benoit ; Righetto, Roberto ; Stappen, Francois Vander ; Farace, Paolo",5,14,9
2017,10.1002/mp.12469,Development of a silicon diode detector for skin dosimetry in radiotherapy,"Vicoroski, Nikolina ; Espinoza, Anthony ; Duncan, Mitchell ; Oborn, Bradley M. ; Carolan, Martin ; Metcalfe, Peter ; Menichelli, David ; Perevertaylo, Vladimir L. ; Lerch, Michael L. F. ; Rosenfeld, Anatoly B. ; Petasecca, Marco",11,7,11
2017,10.1002/mp.12460,Characterization of radiation dose from tube current modulated CT examinations with considerations of both patient size and variable tube current,"Li, Xinhua ; Yang, Kai ; Liu, Bob",3,4,10
2017,10.1002/mp.12461,"Physical validation of a Monte Carlo-based, phantom-derived approach to computed tomography organ dosimetry under tube current modulation","Stepusin, Elliott J. ; Long, Daniel J. ; Ficarrotta, Kayla R. ; Hintenlang, David E. ; Bolch, Wesley E.",5,11,10
2017,10.1002/mp.12463,Electron beam water calorimetry measurements to obtain beam quality conversion factors,"Muir, Bryan R. ; Cojocaru, Claudiu D. ; McEwen, Malcolm R. ; Ross, Carl K.",4,16,12
2017,10.1002/mp.12473,"Response of synthetic diamond detectors in proton, carbon, and oxygen ion beams","Rossomme, Severine ; Marinelli, Marco ; Verona-Rinati, Gianluca ; Romano, Francesco ; Cirrone, Pablo Antonio Giuseppe ; Kacperek, Andrzej ; Vynckier, Stefaan ; Palmans, Hugo",8,13,5
2017,10.1002/mp.12472,"A method to measure the absorbed dose of the thyroid during I-131 therapy, using a collar detector system and a SPECT acquisition","van Gils, Koen ; Brinks, Peter ; Lavalaye, Jules ; Verberne, Hein J. ; Habraken, Jan B. A.",5,4,7
2017,10.1002/mp.12484,Clinical implementation of an exit detector-based dose reconstruction tool for helical tomotherapy delivery quality assurance,"Deshpande, Shrikant ; Xing, Aitang ; Metcalfe, Peter ; Holloway, Lois ; Vial, Philip ; Geurts, Mark",6,9,10
2017,10.1002/mp.12495,A novel 3D-printed phantom insert for 4D PET/CT imaging and simultaneous integrated boost radiotherapy,"Cervino, Laura ; Soultan, Dima ; Cornell, Mariel ; Yock, Adam ; Pettersson, Niclas ; Song, William Y. ; Aguilera, Joseph ; Advani, Sunil ; Murphy, James ; Hoh, Carl ; James, Claude ; Paravati, Anthony ; Coope, Robin ; Gill, Bradford ; Moiseenko, Vitali",15,13,8
2017,10.1002/mp.12490,Performance evaluation of a collapsed cone dose calculation algorithm for HDR Ir-192 of APBI treatments,"Terribilini, Dario ; Vitzthum, Veronika ; Volken, Werner ; Frei, Daniel ; Loessl, Kristina ; van Veelen, Bob ; Manser, Peter ; Fix, Michael K.",8,6,11
2017,10.1002/mp.12500,A method for <i>a priori</i> estimation of best feasible DVH for organs-at-risk: Validation for head and neck VMAT planning,"Ahmed, Saeed ; Nelms, Benjamin ; Gintz, Dawn ; Caudell, Jimmy ; Zhang, Geoffrey ; Moros, Eduardo G. ; Feygelman, Vladimir",7,59,12
2017,10.1002/mp.12502,Assessment of different patient-to-phantom matching criteria applied in Monte Carlo-based computed tomography dosimetry,"Stepusin, Elliott J. ; Long, Daniel J. ; Marshall, Emily L. ; Bolch, Wesley E.",4,19,11
2017,10.1002/mp.12471,Technical Note: Evaluation of plastic scintillator detector for small field stereotactic patient-specific quality assurance,"Qin, Yujiao ; Gardner, Stephen J. ; Kim, Joshua ; Huang, Yimei ; Wen, Ning ; Doemer, Anthony ; Chetty, Indrin J.",7,12,8
2017,10.1002/mp.12478,Technical Note: Empirical altitude correction factors for well chamber measurements of permanent prostate and breast seed implant sources,"Watt, Elizabeth ; Spencer, David P. ; Meyer, Tyler",3,1,5
2017,10.1002/mp.12508,Markov chain Monte Carlo analysis for the selection of a cell-killing model under high-dose-rate irradiation,"Matsuya, Yusuke ; Kimura, Takaaki ; Date, Hiroyuki",3,17,11
2017,10.1002/mp.12534,An ultra-high field strength MR image-guided robotic needle delivery system for in-bore small animal interventions,"Gravett, Matthew ; Cepek, Jeremy ; Fenster, Aaron",3,2,12
2017,10.1002/mp.12518,A novel method for sub-arc VMAT dose delivery verification based on portal dosimetry with an EPID,"Cools, Ruud A. M. ; Dirkx, Maarten L. P. ; Heijmen, Ben J. M.",3,3,7
2017,10.1002/mp.12516,Registration free automatic identification of gold fiducial markers in MRI target delineation images for prostate radiotherapy,"Gustafsson, Christian ; Korhonen, Juha ; Persson, Emilia ; Gunnlaugsson, Adalsteinn ; Nyholm, Tufve ; Olsson, Lars E.",6,25,12
2017,10.1002/mp.12551,An FMEA evaluation of intensity modulated radiation therapy dose delivery failures at tolerance criteria levels,"Faught, Jacqueline Tonigan ; Balter, Peter A. ; Johnson, Jennifer L. ; Kry, Stephen F. ; Court, Laurence E. ; Stingo, Francesco C. ; Followill, David S.",7,17,9
2017,10.1002/mp.12530,Real-time tomosynthesis for radiation therapy guidance,"Hsieh, Scott S. ; Ng, Lydia W.",2,9,12
2017,10.1002/mp.12529,Deterministic direct aperture optimization using multiphase piecewise constant segmentation,"Dan Nguyen ; O'Connor, Daniel ; Ruan, Dan ; Sheng, Ke",4,11,14
2017,10.1002/mp.12527,Risk assessment of a new acceptance testing procedure for conventional linear accelerators,"Harry, Taylor ; Yaddanapudi, Sridhar ; Cai, Bin ; Stinson, Keith ; Goddu, S. Murty ; Noel, Camille ; Mutic, Sasa ; Pawlicki, Todd",8,3,7
2017,10.1002/mp.12556,Outlier identification in radiation therapy knowledge-based planning: A study of pelvic cases,"Sheng, Yang ; Ge, Yaorong ; Yuan, Lulin ; Li, Taoran ; Yin, Fang-Fang ; Wu, Qingrong Jackie",6,21,10
2017,10.1002/mp.12573,A universal parameterized gradient-based method for photon beam field size determination,"Lebron, Sharon ; Yan, Guanghua ; Li, Jonathan ; Lu, Bo ; Liu, Chihray",5,6,11
2017,10.1002/mp.12559,Development of a patient-specific atrial phantom model for planning and training of inter-atrial interventions,"Morais, Pedro ; Tavares, Joao Manuel R. S. ; Queiros, Sandro ; Veloso, Fernando ; D'hooge, Jan ; Vilaca, Joao L.",6,23,12
2017,10.1002/mp.12572,A novel method for quantification of beam's-eye-view tumor tracking performance,"Hu, Yue-Houng ; Myronakis, Marios ; Rottmann, Joerg ; Wang, Adam ; Morf, Daniel ; Shedlock, Daniel ; Baturin, Paul ; Star-Lack, Josh ; Berbeco, Ross",9,10,10
2017,10.1002/mp.12581,Neutron damage induced in cardiovascular implantable electronic devices from a clinical 18 MV photon beam: A Monte Carlo study,"Ezzati, Ahad Ollah ; Studenski, Matthew T.",2,7,7
2017,10.1002/mp.12557,Technical Note: Investigating the impact of field size on patient selection for the 1.5T MR-Linac,"Chuter, Robert W. ; Whitehurst, Philip ; Choudhury, Ananya ; van Herk, Marcel ; McWilliam, Alan",5,17,5
2017,10.1002/mp.12512,"Symmetry, outliers, and geodesics in coronary artery centerline reconstruction from rotational angiography","Unberath, Mathias ; Taubmann, Oliver ; Hell, Michaela ; Achenbach, Stephan ; Maier, Andreas",5,8,14
2017,10.1002/mp.12501,Optimizing window settings for improved presentation of virtual monoenergetic images in dual-energy computed tomography,"Fu, Wanyi ; Marin, Daniele ; Ramirez-Giraldo, Juan Carlos ; Choudhury, Kingshuk Roy ; Solomon, Justin ; Schabel, Christoph ; Patel, Bhavik N. ; Samei, Ehsan",8,8,11
2017,10.1002/mp.12519,Vertical off-centering affects organ dose in chest CT: Evidence from Monte Carlo simulations in anthropomorphic phantoms,"Saltybaeva, Natalia ; Alkadhi, Hatem",2,32,8
2017,10.1002/mp.12554,A method for characterizing and matching CT image quality across CT scanners from different manufacturers,"Winslow, James ; Zhang, Yakun ; Samei, Ehsan",3,17,13
2017,10.1002/mp.12525,Axial or Helical? Considerations for wide collimation CT scanners capable of volumetric imaging in both modes,"Lambert, Jack W. ; Phillips, Elizabeth D. ; Villanueva-Meyer, Javier E. ; Nardo, Lorenzo ; Facchetti, Luca ; Gould, Robert G.",6,18,8
2017,10.1002/mp.12532,Toward image quality assessment in mammography using model observers: Detection of a calcification-like object,"Bouwman, Ramona W. ; Mackenzie, Alistair ; van Engen, Ruben E. ; Broeders, Mireille J. M. ; Young, Kenneth C. ; Dance, David R. ; den Heeten, Gerard J. ; Veldkamp, Wouter J. H.",8,18,14
2017,10.1002/mp.12564,Evaluation of a novel collimator for molecular breast tomosynthesis,"Gilland, David R. ; Welch, Benjamin L. ; Lee, Seungjoon ; Kross, Brian ; Weisenberger, Andrew G.",5,8,9
2017,10.1002/mp.12567,Evaluation of feasibility of 1.5 Tesla prostate MRI using body coil RF transmit in a patient with an implanted vagus nerve stimulator,"Favazza, Christopher P. ; Edmonson, Heidi A. ; Ma, Chi ; Shu, Yunhong ; Felmlee, Joel P. ; Watson, Robert E. ; Gorny, Krzysztof R.",7,0,6
2017,10.1002/mp.12509,Spine surface detection from local phase-symmetry enhanced ridges in ultrasound images,"Shajudeen, Peer Mohamed S. ; Righetti, Raffaella",2,10,13
2017,10.1002/mp.12528,A combined learning algorithm for prostate segmentation on 3D CT images,"Ma, Ling ; Guo, Rongrong ; Zhang, Guoyi ; Schuster, David M. ; Fei, Baowei",5,20,14
2017,10.1002/mp.12511,"Comparison of image intensity, local, and multi-atlas priors in brain tissue classification","Wang, Liping ; Labrosse, Frederic ; Zwiggelaar, Reyer",3,3,13
2017,10.1002/mp.12514,Motion compensation in the region of the coronary arteries based on partial angle reconstructions from short-scan CT data,"Hahn, Juliane ; Bruder, Herbert ; Rohkohl, Christopher ; Allmendinger, Thomas ; Stierstorfer, Karl ; Flohr, Thomas ; Kachelriess, Marc",7,28,19
2017,10.1002/mp.12510,Urinary bladder cancer staging in CT urography using machine learning,"Garapati, Sankeerth S. ; Hadjiiski, Lubomir ; Cha, Kenny H. ; Chan, Heang-Ping ; Caoili, Elaine M. ; Cohan, Richard H. ; Weizer, Alon ; Alva, Ajjai ; Paramagul, Chintana ; Wei, Jun ; Zhou, Chuan",11,96,10
2017,10.1002/mp.12524,Real-time respiratory phase matching between 2D fluoroscopic images and 3D CT images for precise percutaneous lung biopsy,"Weon, Chijun ; Kim, Mina ; Park, Chang Min ; Ra, Jong Beom",4,6,11
2017,10.1002/mp.12531,A framework based on hidden Markov trees for multimodal PET/CT image co-segmentation,"Hanzouli-Ben Salah, Houda ; Lapuyade-Lahorgue, Jerome ; Bert, Julien ; Benoit, Didier ; Lambin, Philippe ; Van Baardwijk, Angela ; Monfrini, Emmanuel ; Pieczynski, Wojciech ; Visvikis, Dimitris ; Hatt, Mathieu",10,7,14
2017,10.1002/mp.12520,Quantitative Analysis of Intravoxel Incoherent Motion (IVIM) Diffusion MRI using Total Variation and Huber Penalty Function,"Kayal, Esha Baidya ; Kandasamy, Devasenathipathy ; Khare, Kedar ; Alampally, Jayendra Tiru ; Bakhshi, Sameer ; Sharma, Raju ; Mehndiratta, Amit",7,16,10
2017,10.1002/mp.12526,A method to detect landmark pairs accurately between intra-patient volumetric medical images,"Yang, Deshan ; Zhang, Miao ; Chang, Xiao ; Fu, Yabo ; Liu, Shi ; Li, Harold H. ; Mutic, Sasa ; Duan, Ye",8,17,14
2017,10.1002/mp.12535,Local incompressible registration for liver ablation surgery assessment,"Fu, Tianyu ; Li, Qin ; Liu, Dingkun ; Ai, Danni ; Song, Hong ; Liang, Ping ; Wang, Yongtian ; Yang, Jian",8,13,16
2017,10.1002/mp.12574,A block matching based approach with multiple simultaneous templates for the real-time 2D ultrasound tracking of liver vessels,"Shepard, Andrew J. ; Wang, Bo ; Foo, Thomas K. F. ; Bednarz, Bryan P.",4,25,12
2017,10.1002/mp.12560,Comparison of vessel enhancement algorithms applied to time-of-flight MRA images for cerebrovascular segmentation,"Phellan, Renzo ; Forkert, Nils D.",2,19,15
2017,10.1002/mp.12561,Lung field segmentation using weighted sparse shape composition with robust initialization,"Xiong, Junfeng ; Shao, Yeqin ; Ma, Jingchen ; Ren, Yacheng ; Wang, Qian ; Zhao, Jun",6,2,14
2017,10.1002/mp.12513,Technical Note: The effect of 2D excitation profile on T1 measurement accuracy using the variable flip angle method with an average flip angle assumption,"Svedin, Bryant T. ; Parker, Dennis L.",2,7,8
2017,10.1002/mp.12517,Assessment of a photon-counting detector for a dual-energy C-arm angiographic system,"Ahmad, Moiz ; Fahrig, Rebecca ; Pung, Leland ; Spahn, Martin ; Koester, Niko S. ; Reitz, Silke ; Moore, Teri ; Choi, Jang-Hwan ; Hinshaw, Waldo ; Xia, Yan ; Mueller, Kerstin",11,23,11
2017,10.1002/mp.12570,Comparison of gadolinium nanoparticles and molecular contrast agents for radiation therapy-enhancement,"Delorme, Rachel ; Taupin, Florence ; Flaender, Melanie ; Ravanat, Jean-Luc ; Champion, Christophe ; Agelou, Mathieu ; Elleaume, Helene",7,34,12
2017,10.1002/mp.12459,A generic TG-186 shielded applicator for commissioning model-based dose calculation algorithms for high-dose-rate <SUP>192</SUP>Ir brachytherapy,"Ma, Yunzhi ; Vijande, Javier ; Ballester, Facundo ; Tedgren, Asa Carlsson ; Granero, Domingo ; Haworth, Annette ; Mourtada, Firas ; Fonseca, Gabriel Paiva ; Zourari, Kyveli ; Papagiannis, Panagiotis ; Rivard, Mark J. ; Siebert, Frank-Andre ; Sloboda, Ron S. ; Smith, Ryan ; Chamberland, Marc J. P. ; Thomson, Rowan M. ; Verhaegen, Frank ; Beaulieu, Luc",18,39,16
2017,10.1002/mp.12515,Modeling ion recombination in liquid ionization chambers Improvement and analysis of the two-dose-rate method,"Andersson, Jonas ; Tolli, Heikki",2,0,11
2017,10.1002/mp.12537,Occupational exposure in MR facilities due to movements in the static magnetic field,"Andreuccetti, Daniele ; Biagi, Laura ; Burriesci, Giancarlo ; Cannata, Vittorio ; Contessa, Gian Marco ; Falsaperla, Rosaria ; Genovese, Elisabetta ; Lodato, Rossella ; Lopresto, Vanni ; Merla, Caterina ; Napolitano, Antonio ; Pinto, Rosanna ; Tiberi, Gianluigi ; Tosetti, Michela ; Zoppetti, Nicola",15,12,9
2017,10.1002/mp.12522,Online dose reconstruction for tracked volumetric arc therapy: Real-time implementation and offline quality assurance for prostate SBRT,"Kamerling, Cornelis Ph. ; Fast, Martin F. ; Ziegenhein, Peter ; Menten, Martin J. ; Nill, Simeon ; Oelfke, Uwe",6,16,11
2017,10.1002/mp.12533,A precision 3D conformal treatment technique in rats: Application to whole-brain radiotherapy with hippocampal avoidance,"Yoon, Suk W. ; Cramer, Christina K. ; Miles, Devin A. ; Reinsvold, Michael H. ; Joo, Kyeung M. ; Kirsch, David G. ; Oldham, Mark",7,5,10
2017,10.1002/mp.12565,Development of a 3D remote dosimetry protocol compatible with MRgIMRT,"Mein, Stewart ; Rankine, Leith ; Adamovics, John ; Li, Harold ; Oldham, Mark",5,13,11
2017,10.1002/mp.12583,Microdosimetric measurements of a clinical proton beam with micrometer-sized solid-state detector,"Anderson, Sarah E. ; Furutani, Keith M. ; Tran, Linh T. ; Chartier, Lachlan ; Petasecca, Marco ; Lerch, Michael ; Prokopovich, Dale A. ; Reinhard, Mark ; Perevertaylo, Vladimir L. ; Rosenfeld, Anatoly B. ; Herman, Michael G. ; Beltran, Chris",12,31,9
2017,10.1002/mp.12558,Pulmonary embolism in pregnant patients: Assessing organ dose to pregnant phantom and its fetus during lung imaging,"Motavalli, Laleh Rafat ; Azghadi, Elie Hoseinian ; Hakimabad, Hashem Miri ; Akhlaghi, Parisa",4,15,9
2017,10.1002/mp.12569,Homogeneity study of proton and carbon ion scanning beams using combinations of different spot sizes and grid sizes,"Xing, Ying ; Wu, Xianwei ; Li, Yongqiang ; Zhao, Jun",4,6,6
2017,10.1002/mp.12536,Technical Note: DoseMapper: A validated GUI-based exact numerical modeling method of shielding in PET/CT facilities,"Hermansen, Jonas S. ; Fonslet, Jesper ; Sondergaard, Lasse R.",3,0,8
2017,10.1002/mp.12568,Optimization of Monte Carlo particle transport parameters and validation of a novel high throughput experimental setup to measure the biological effects of particle beams,"Patel, Darshana ; Bronk, Lawrence ; Guan, Fada ; Peeler, Christopher R. ; Brons, Stephan ; Dokic, Ivana ; Abdollahi, Amir ; Rittmueller, Claudia ; Jaekel, Oliver ; Grosshans, David ; Mohan, Radhe ; Titt, Uwe",12,26,13
2017,10.1002/mp.12562,A generalized parametric response mapping method for analysis of multi-parametric imaging: A feasibility study with application to glioblastoma,"Lausch, Anthony ; Yeung, Timothy Pok-Chi ; Chen, Jeff ; Law, Elton ; Wang, Yong ; Urbini, Benedetta ; Donelli, Filippo ; Manco, Luigi ; Fainardi, Enrico ; Lee, Ting-Yim ; Wong, Eugene",11,4,11
2017,10.1002/mp.12563,Characterization of proton pencil beam scanning and passive beam using a high spatial resolution solid-state microdosimeter,"Tran, Linh T. ; Chartier, Lachlan ; Bolst, David ; Pogossov, Alex ; Guatelli, Susanna ; Petasecca, Marco ; Lerch, Michael L. F. ; Prokopovich, Dale A. ; Reinhard, Mark I. ; Clasie, Benjamin ; Depauw, Nicolas ; Kooy, Hanne ; Flanz, Jacob B. ; McNamara, Aimee ; Paganetti, Harald ; Beltran, Chris ; Furutani, Keith ; Perevertaylo, Vladimir L. ; Jackson, Michael ; Rosenfeld, Anatoly B.",20,54,11
2017,10.1002/mp.12566,Optimization of beam arrangements in proton minibeam radiotherapy by cell survival simulations,"Sammer, Matthias ; Greubel, Christoph ; Girst, Stefanie ; Dollinger, Guenther",4,19,9
2017,10.1002/mp.12538,Open access database of raw ultrasonic signals acquired from malignant and benign breast lesions,"Piotrzkowska-Wroblewska, Hanna ; Dobruch-Sobczak, Katarzyna ; Byra, Michal ; Nowicki, Andrzej",4,82,5
2017,10.1002/mp.12590,A fast inverse treatment planning strategy facilitating optimized catheter selection in image-guided high-dose-rate interstitial gynecologic brachytherapy,"Guthier, Christian V. ; Damato, Antonio L. ; Hesser, Juergen W. ; Viswanathan, Akila N. ; Cormack, Robert A.",5,9,11
2017,10.1002/mp.12613,Portal MV imaging with thin-film high-energy current X-ray detectors: A Monte Carlo study,"Liu, Bo ; Zygmanski, Piotr ; Sajo, Erno",3,0,10
2017,10.1002/mp.12610,Robust intensity-modulated proton therapy to reduce high linear energy transfer in organs at risk,"An, Yu ; Shan, Jie ; Patel, Samir H. ; Wong, William ; Schild, Steven E. ; Ding, Xiaoning ; Bues, Martin ; Liu, Wei",8,0,10
2017,10.1002/mp.12621,Neural network dose models for knowledge-based planning in pancreatic SBRT,"Campbell, Warren G. ; Miften, Moyed ; Olsen, Lindsey ; Stumpf, Priscilla ; Schefter, Tracey ; Goodman, Karyn A. ; Jones, Bernard L.",7,51,11
2017,10.1002/mp.12630,The dosimetric impact of the prescription isodose line (IDL) on the quality of robotic stereotactic radiosurgery (SRS) plans,"Xu, Qianyi ; Fan, Jiajin ; Grimm, Jimm ; LaCouture, Tamara ; Asbell, Sucha ; Park, Joo Han ; Kubicek, Gregory",7,14,7
2017,10.1002/mp.12599,PEAR: PEriodic And fixed Rank separation for fast fMRI,"Weizman, Lior ; Miller, Karla L. ; Eldar, Yonina C. ; Chiew, Mark",4,7,17
2017,10.1002/mp.12607,X-ray spectrum estimation for accurate attenuation simulation,"Leinweber, Carsten ; Maier, Joscha ; Kachelriess, Marc",3,18,12
2017,10.1002/mp.12612,An 8-channel transceiver 7-channel receive RF coil setup for high SNR ultrahigh-field MRI of the shoulder at 7T,"Rietsch, Stefan H. G. ; Pfaffenrot, Viktor ; Bitz, Andreas K. ; Orzada, Stephan ; Brunheim, Sascha ; Lazik-Palm, Andrea ; Theysohn, Jens M. ; Ladd, Mark E. ; Quick, Harald H. ; Kraff, Oliver",10,7,14
2017,10.1002/mp.12600,A parallel MR imaging method using multilayer perceptron,"Kwon, Kinam ; Kim, Dongchan ; Park, HyunWook",3,127,16
2017,10.1002/mp.12604,Electronically rotated and translated field-free line generation for open bore magnetic particle imaging,"Top, Can Baris ; Ilbey, Serhat ; Guven, Huseyin Emre",3,21,14
2017,10.1002/mp.12618,Optimization of data acquisition in axial CT under the framework of sampling on lattice for suppression of aliasing artifacts with algorithmic detector interlacing,"Xie, Huiqiao ; Tang, Xiangyang",2,1,12
2017,10.1002/mp.12617,Liquid tissue surrogates for X-ray and CT phantom studies,"FitzGerald, Paul F. ; Colborn, Robert E. ; Edic, Peter M. ; Lambert, Jack W. ; Bonitatibus, Peter J., Jr. ; Yeh, Benjamin M.",6,14,10
2017,10.1002/mp.12626,Use of a LYSO-based Compton camera for prompt gamma range verification in proton therapy,"Jan, Meei-Ling ; Hsiao, Ing-Tsung ; Huang, Hsuan-Ming",3,20,9
2017,10.1002/mp.12579,Synthetic breast phantoms from patient based eigenbreasts,"Sturgeon, Gregory M. ; Park, Subok ; Segars, William Paul ; Lo, Joseph Y.",4,9,10
2017,10.1002/mp.12586,Voxel-based multimodel fitting method for modeling time activity curves in SPECT images,"Sarrut, David ; Halty, Adrien ; Badel, Jean-Noel ; Ferrer, Ludovic ; Bardies, Manuel",5,22,9
2017,10.1002/mp.12578,Learning-based deformable registration for infant MRI by integrating random forest with auto-context model,"Wei, Lifang ; Cao, Xiaohuan ; Wang, Zhensong ; Gao, Yaozong ; Hu, Shunbo ; Wang, Li ; Wu, Guorong ; Shen, Dinggang",8,9,15
2017,10.1002/mp.12606,Toward optimization of <i>in vivo</i> super-resolution ultrasound imaging using size-selected microbubble contrast agents,"Ghosh, Debabrata ; Xiong, Fangyuan ; Sirsi, Shashank R. ; Shaul, Philip W. ; Mattrey, Robert F. ; Hoyt, Kenneth",6,46,10
2017,10.1002/mp.12580,Validation of the Gatortail method for accurate sizing of pulmonary vessels from 3D medical images,"O'Dell, Walter G. ; Gormaley, Anne K. ; Prida, David A.",3,6,15
2017,10.1002/mp.12591,Automatic labeling of MR brain images through extensible learning and atlas forests,"Xu, Lijun ; Liu, Hong ; Song, Enmin ; Yan, Meng ; Jin, Renchao ; Hung, Chih-Cheng",6,3,12
2017,10.1002/mp.12593,Esophagus segmentation in CT via 3D fully convolutional neural network and random walk,"Fechter, Tobias ; Adebahr, Sonja ; Baltas, Dimos ; Ben Ayed, Ismail ; Desrosiers, Christian ; Dolz, Jose",6,63,12
2017,10.1002/mp.12594,Fast segmentation of kidney components using random forests and ferns,"Jin, Chao ; Shi, Fei ; Xiang, Dehui ; Zhang, Lichun ; Chen, Xinjian",5,9,11
2017,10.1002/mp.12597,Improved quantitative <SUP>90</SUP>Y bremsstrahlung SPECT/CT reconstruction with Monte Carlo scatter modeling,"Dewaraja, Yuni K. ; Chun, Se Young ; Srinivasa, Ravi N. ; Kaza, Ravi K. ; Cuneo, Kyle C. ; Majdalany, Bill S. ; Novelli, Paula M. ; Ljungberg, Michael ; Fessler, Jeffrey A.",9,45,13
2017,10.1002/mp.12602,Automatic segmentation of the clinical target volume and organs at risk in the planning CT for rectal cancer using deep dilated convolutional neural networks,"Men, Kuo ; Dai, Jianrong ; Li, Yexiong",3,235,13
2017,10.1002/mp.12614,Automated detection of foveal center in SD-OCT images using the saliency of retinal thickness maps,"Niu, Sijie ; Chen, Qiang ; de Sisternes, Luis ; Leng, Theodore ; Rubin, Daniel L.",5,10,14
2017,10.1002/mp.12603,Three-dimensional multifractal analysis of trabecular bone under clinical computed tomography,"Baravalle, Rodrigo ; Thomsen, Felix ; Delrieux, Claudio ; Lu, Yongtao ; Gomez, Juan Carlos ; Stosic, Borko ; Stosic, Tatijana",7,4,9
2017,10.1002/mp.12623,"Impact of PET/CT system, reconstruction protocol, data analysis method, and repositioning on PET/CT precision: An experimental evaluation using an oncology and brain phantom","Mansor, Syahir ; Pfaehler, Elisabeth ; Heijtel, Dennis ; Lodge, Martin A. ; Boellaard, Ronald ; Yaqub, Maqsood",6,33,12
2017,10.1002/mp.12627,Proliferative diabetic retinopathy characterization based on fractal features: Evaluation on a publicly available dataset,"Ignacio Orlando, Jose ; van Keer, Karel ; Barbosa Breda, Joao ; Luis Manterola, Hugo ; Blaschko, Matthew B. ; Clausse, Alejandro",6,15,10
2017,10.1002/mp.12622,A blind deconvolution method incorporated with anatomical-based filtering for partial volume correction: Validations with <SUP>123</SUP>I-mIBG cardiac SPECT/CT,"Wu, Jing ; Liu, Hui ; Zonouz, Taraneh Hashemi ; Sandoval, Veronica M. ; Mohy-ud-Din, Hassan ; Lampert, Rachel J. ; Sinusas, Albert J. ; Liu, Chi ; Liu, Yi-Hwa",9,6,12
