year,doi,title,authors,number.authors,citations,source.pages.count
2017,10.1088/1361-6560/62/1/246,Limitations of analytical dose calculations for small field proton radiosurgery,"Geng, Changran ; Daartz, Juliane ; Lam-Tin-Cheung, Kimberley ; Bussiere, Marc ; Shih, Helen A. ; Paganetti, Harald ; Schuemann, Jan",7,6,12
2017,10.1088/1361-6560/62/1/258,Time-over-threshold for pulse shape discrimination in a time-of-flight phoswich PET detector,"Chang, Chen-Ming ; Cates, Joshua W. ; Levin, Craig S.",3,34,14
2017,10.1088/1361-6560/62/1/272,Augmenting atlas-based liver segmentation for radiotherapy treatment planning by incorporating image features proximal to the atlas contours,"Li, Dengwang ; Liu, Li ; Chen, Jinhu ; Li, Hongsheng ; Yin, Yong ; Ibragimov, Bulat ; Xing, Lei",7,40,17
2017,10.1088/1361-6560/62/1/289,A new approach to integrate GPU-based Monte Carlo simulation into inverse treatment plan optimization for proton therapy,"Li, Yongbao ; Tian, Zhen ; Song, Ting ; Wu, Zhaoxia ; Liu, Yaqiang ; Jiang, Steve ; Jia, Xun",7,12,17
2017,10.1088/1361-6560/62/1/306,A Monte Carlo study of monoenergetic and polyenergetic normalized glandular dose (DgN) coefficients in mammography,"Sarno, Antonio ; Mettivier, Giovanni ; Di Lillo, Francesca ; Russo, Paolo",4,33,20
2017,10.1088/1361-6560/aa5078,Dose-response of EBT3 radiochromic films to proton and carbon ion clinical beams,"Castriconi, Roberta ; Ciocca, Mario ; Mirandola, Alfredo ; Sini, Carla ; Broggi, Sara ; Schwarz, Marco ; Fracchiolla, Francesco ; Martisikova, Maria ; Arico, Giulia ; Mettivier, Giovanni ; Russo, Paolo",11,75,17
2017,10.1088/1361-6560/aa5087,Impact of motion and partial volume effects correction on PET myocardial perfusion imaging using simultaneous PET-MR,"Petibon, Yoann ; Guehl, Nicolas J. ; Reese, Timothy G. ; Ebrahimi, Behzad ; Normandin, Marc D. ; Shoup, Timothy M. ; Alpert, Nathaniel M. ; El Fakhri, Georges ; Ouyang, Jinsong",9,28,18
2017,10.1088/1361-6560/aa5084,Impacts of gantry angle dependent scanning beam properties on proton PBS treatment,"Lin, Yuting ; Clasie, Benjamin ; Lu, Hsiao-Ming ; Flanz, Jacob ; Shen, Tim ; Jee, Kyung-Wook",6,21,14
2017,10.1088/1361-6560/aa5081,Developing a new case based computer-aided detection scheme and an adaptive cueing method to improve performance in detecting mammographic lesions,"Tan, Maxine ; Aghaei, Faranak ; Wang, Yunzhi ; Zheng, Bin",4,15,19
2017,10.1088/1361-6560/62/2/394,Generalized paired-agent kinetic model for <i>in vivo</i> quantification of cancer cell-surface receptors under receptor saturation conditions,"Sadeghipour, N. ; Davis, S. C. ; Tichauer, K. M.",3,10,21
2017,10.1088/1361-6560/62/2/415,Voxel-based dose prediction with multi-patient atlas selection for automated radiotherapy treatment planning,"Mclntosh, Chris ; Purdie, Thomas G.",2,57,17
2017,10.1088/1361-6560/62/2/432,Stable phantom materials for ultrasound and optical imaging,"Cabrelli, Luciana C. ; Pelissari, Pedro I. B. G. B. ; Deana, Alessandro M. ; Carneiro, Antonio A. O. ; Pavan, Theo Z.",5,62,16
2017,10.1088/1361-6560/aa5088,"Effects of image noise, respiratory motion, and motion compensation on 3D activity quantification in count-limited PET images","Siman, W. ; Mawlawi, O. R. ; Mikell, J. K. ; Mourtada, F. ; Kappadath, S. C.",5,24,17
2017,10.1088/1361-6560/aa5076,A depth-of-interaction PET detector using a stair-shaped reflector arrangement and a single-ended scintillation light readout,"Son, Jeong-Whan ; Lee, Min Sun ; Lee, Jae Sung",3,31,19
2017,10.1088/1361-6560/aa4f6f,Attenuation measuring ultrasound shearwave elastography and <i>in vivo</i> application in post-transplant liver patients,"Nenadic, Ivan Z. ; Qiang, Bo ; Urban, Matthew W. ; Zhao, Heng ; Sanchez, William ; Greenleaf, James F. ; Chen, Shigao",7,86,17
2017,10.1088/1361-6560/aa4f6b,<i>Ex vivo</i> detection of macrophages in atherosclerotic plaques using intravascular ultrasonic-photoacoustic imaging,"Nhat Quang Bui ; Hlaing, Kyu Kyu ; Lee, Yong Wook ; Kang, Hyun Wook ; Oh, Junghwan",5,12,16
2017,10.1088/1361-6560/62/2/517,<i>In vitro</i> thrombolytic efficacy of echogenic liposomes loaded with tissue plasminogen activator and octafluoropropane gas,"Shekhar, Himanshu ; Bader, Kenneth B. ; Huang, Shenwen ; Peng, Tao ; Huang, Shaoling ; McPherson, David D. ; Holland, Christy K.",7,27,22
2017,10.1088/1361-6560/aa52b8,Multi-resolution statistical image reconstruction for mitigation of truncation effects: application to cone-beam CT of the head,"Dang, Hao ; Stayman, J. Webster ; Sisniega, Alejandro ; Zbijewski, Wojciech ; Xu, Jennifer ; Wang, Xiaohui ; Foos, David H. ; Aygun, Nafi ; Koliatsos, Vassilis E. ; Siewerdsen, Jeffrey H.",10,16,21
2017,10.1088/1361-6560/aa520f,High brachytherapy doses can counteract hypoxia in cervical cancer-a modelling study,"Lindblom, Emely ; Dasu, Alexandru ; Beskow, Catharina ; Toma-Dasu, Iuliana",4,8,13
2017,10.1088/1361-6560/aa51b1,3D dosimetric validation of motion compensation concepts in radiotherapy using an anthropomorphic dynamic lung phantom,"Mann, P. ; Witte, M. ; Moser, T. ; Lang, C. ; Runz, A. ; Johnen, W. ; Berger, M. ; Biederer, J. ; Karger, C. P.",9,40,23
2017,10.1088/1361-6560/aa5077,Three-dimensional ultrasound strain imaging of skeletal muscles,"Gijsbertse, K. ; Sprengers, A. M. J. ; Nillesen, M. M. ; Hansen, H. H. G. ; Lopata, R. G. P. ; Verdonschot, N. ; de Korte, C. L.",7,22,16
2017,10.1088/1361-6560/62/2/612,Learning with distribution of optimized features for recognizing common CT imaging signs of lung diseases,"Ma, Ling ; Liu, Xiabi ; Fei, Baowei",3,4,21
2017,10.1088/1361-6560/62/2/652,Evaluation of PET texture features with heterogeneous phantoms: complementarity and effect of motion and segmentation method,"Carles, M. ; Torres-Espallardo, I. ; Alberich-Bayarri, A. ; Olivas, C. ; Bello, P. ; Nestle, U. ; Marti-Bonmati, L.",7,33,17
2017,10.1088/1361-6560/aa524f,"Gradient nonlinearity calibration and correction for a compact, asymmetric magnetic resonance imaging gradient system","Tao, S. ; Trzasko, J. D. ; Gunter, J. L. ; Weavers, P. T. ; Shu, Y. ; Huston, J., III ; Lee, S. K. ; Tan, E. T. ; Bernstein, M. A.",9,35,14
2017,10.1088/1361-6560/62/2/669,Simulation of scintillation light output in LYSO scintillators through a full factorial design,"Loignon-Houle, Francis ; Bergeron, Melanie ; Pepin, Catherine M. ; Charlebois, Serge A. ; Lecomte, Roger",5,9,15
2017,10.1088/1361-6560/62/2/684,Registration of MRI to intraoperative radiographs for target localization in spinal interventions,"De Silva, T. ; Uneri, A. ; Ketcha, M. D. ; Reaungamornrat, S. ; Goerres, J. ; Jacobson, M. W. ; Vogt, S. ; Kleinszig, G. ; Khanna, A. J. ; Wolinsky, J-P ; Siewerdsen, J. H.",11,23,18
2017,10.1088/1361-6560/aa54f9,A geometric atlas to predict lung tumor shrinkage for radiotherapy treatment planning,"Zhang, Pengpeng ; Rimner, Andreas ; Yorke, Ellen ; Hu, Yu-Chi ; Kuo, Licheng ; Apte, Aditya ; Lockney, Natalie ; Jackson, Andrew ; Mageras, Gig ; Deasy, Joseph O.",10,13,13
2017,10.1088/1361-6560/aa52aa,Motion compensation using origin ensembles in awake small animal positron emission tomography,"Gillam, John E. ; Angelis, Georgios I. ; Kyme, Andre Z. ; Meikle, Steven R.",4,1,19
2017,10.1088/1361-6560/aa553b,Development of advanced signal processing and source imaging methods for superparamagnetic relaxometry,"Huang, Ming-Xiong ; Anderson, Bill ; Huang, Charles W. ; Kunde, Gerd J. ; Vreeland, Erika C. ; Huang, Jeffrey W. ; Matlashov, Andrei N. ; Karaulanov, Todor ; Nettles, Christopher P. ; Gomez, Andrew ; Minser, Kayla ; Weldon, Caroline ; Paciotti, Giulio ; Harsh, Michael ; Lee, Roland R. ; Flynn, Edward R.",16,2,24
2017,10.1088/1361-6560/aa5407,Design and application of a structured phantom for detection performance comparison between breast tomosynthesis and digital mammography,"Cockmartin, L. ; Marshall, N. W. ; Zhang, G. ; Lemmens, K. ; Shaheen, E. ; Van Ongeval, C. ; Fredenberg, E. ; Dance, D. R. ; Salvagnini, E. ; Michielsen, K. ; Bosmans, H.",11,67,23
2017,10.1088/1361-6560/aa5343,Mathematical modelling of scanner-specific bowtie filters for Monte Carlo CT dosimetry,"Kramer, R. ; Cassola, V. F. ; Andrade, M. E. A. ; de Araujo, M. W. C. ; Brenner, D. J. ; Khoury, H. J.",6,7,29
2017,10.1088/1361-6560/aa52ab,A 3D time reversal cavity for the focusing of high-intensity ultrasound pulses over a large volume,"Robin, J. ; Arnal, B. ; Tanter, M. ; Pernot, M.",4,6,15
2017,10.1088/1361-6560/aa51ab,Ultrasonic computed tomography imaging of iron oxide nanoparticles,"Perlman, Or ; Azhari, Haim",2,13,18
2017,10.1088/1361-6560/aa4fe8,<i>In vivo</i> real-time cavitation imaging in moving organs,"Arnal, B. ; Baranger, J. ; Demene, C. ; Tanter, M. ; Pernot, M.",5,35,15
2017,10.1088/1361-6560/aa4f6e,The effect of system geometry and dose on the threshold detectable calcification diameter in 2D-mammography and digital breast tomosynthesis,"Hadjipanteli, Andria ; Elangovan, Premkumar ; Mackenzie, Alistair ; Looney, Padraig T. ; Wells, Kevin ; Dance, David R. ; Young, Kenneth C.",7,33,20
2017,10.1088/1361-6560/62/3/878,Feasibility of tungsten functional paper in electron grid therapy: a Monte Carlo study,"Tamura, Mikoto ; Monzen, Hajime ; Kubo, Kazuki ; Hirata, Makoto ; Nishimura, Yasumasa",5,21,12
2017,10.1088/1361-6560/62/3/890,Systematics of relative biological effectiveness measurements for proton radiation along the spread out Bragg peak: experimental validation of the local effect model,"Gruen, Rebecca ; Friedrich, Thomas ; Kraemer, Michael ; Scholz, Michael",4,47,19
2017,10.1088/1361-6560/62/3/909,<SUP>131</SUP>I activity quantification of gamma camera planar images,"Barquero, Raquel ; Garcia, Hugo P. ; Incio, Monica G. ; Minguez, Pablo ; Cardenas, Alexander ; Martinez, Daniel ; Lassmann, Michael",7,7,18
2017,10.1088/1361-6560/aa54aa,The energy dependence of the lateral dose response functions of detectors with various densities in photon-beam dosimetry,"Looe, Hui Khee ; Harder, Dietrich ; Poppe, Bjoern",3,12,13
2017,10.1088/1361-6560/aa5342,Canny edge-based deformable image registration,"Kearney, Vasant ; Huang, Yihui ; Mao, Weihua ; Yuan, Baohong ; Tang, Liping",5,11,20
2017,10.1088/1361-6560/aa5089,On the development of a VIPAR<SUP>nd</SUP> radiotherapy 3D polymer gel dosimeter,"Kozicki, Marek ; Jaszczak, Malwina ; Maras, Piotr ; Dudek, Mariusz ; Clapa, Marian",5,52,23
2017,10.1088/1361-6560/aa504e,Latent feature representation with depth directional long-term recurrent learning for breast masses in digital breast tomosynthesis,"Kim, Dae Hoe ; Kim, Seong Tae ; Chang, Jung Min ; Ro, Yong Man",4,19,23
2017,10.1088/1361-6560/62/3/1032,Spectrum reconstruction method based on the detector response model calibrated by x-ray fluorescence,"Li, Ruizhe ; Li, Liang ; Chen, Zhiqiang",3,17,14
2017,10.1088/1361-6560/aa5201,Reverberant shear wave fields and estimation of tissue properties,"Parker, Kevin J. ; Ormachea, Juvenal ; Zvietcovich, Fernando ; Castaneda, Benjamin",4,69,16
2017,10.1088/1361-6560/62/3/1062,Biological dose representation for carbon-ion radiotherapy of unconventional fractionation,"Kanematsu, Nobuyuki ; Inaniwa, Taku",2,4,14
2017,10.1088/1361-6560/aa5610,"Monte Carlo simulated corrections for beam commissioning measurements with circular and MLC shaped fields on the CyberKnife M6 System: a study including diode, microchamber, point scintillator, and synthetic microdiamond detectors","Francescon, P. ; Kilby, W. ; Noll, J. M. ; Masi, L. ; Satariano, N. ; Russo, S.",6,62,20
2017,10.1088/1361-6560/aa5602,Comparative Monte Carlo study on the performance of integration-and list-mode detector configurations for carbon ion computed tomography,"Meyer, Sebastian ; Gianoli, Chiara ; Magallanes, Lorena ; Kopp, Benedikt ; Tessonnier, Thomas ; Landry, Guillaume ; Dedes, George ; Voss, Bernd ; Parodi, Katia",9,24,17
2017,10.1088/1361-6560/aa54a3,Quantification of tumor perfusion using dynamic contrast-enhanced ultrasound: impact of mathematical modeling,"Doury, Maxime ; Dizeux, Alexandre ; de Cesare, Alain ; Lucidarme, Olivier ; Pellot-Barakat, Claire ; Bridal, S. Lori ; Frouin, Frederique",7,9,13
2017,10.1088/1361-6560/aa52f4,"MR elastography to measure the effects of cancer and pathology fixation on prostate biomechanics, and comparison with T<sub>1</sub>, T<sub>2</sub> and ADC","McGrath, Deirdre M. ; Lee, Jenny ; Foltz, Warren D. ; Samavati, Navid ; van der Kwast, Theo ; Jewett, Michael A. S. ; Chung, Peter ; Menard, Cynthia ; Brock, Kristy K.",9,6,23
2017,10.1088/1361-6560/aa51ac,An analysis of intrinsic variations of low-frequency shear wave speed in a stochastic tissue model: the first application for staging liver fibrosis,"Wang, Yu ; Wang, Min ; Jiang, Jingfeng",3,7,23
2017,10.1088/1361-6560/aa51aa,Evaluating the accuracy of a three-term pencil beam algorithm in heterogeneous media,"Chapman, J. W. ; Knutson, N. C. ; Fontenot, J. D. ; Newhauser, W. D. ; Hogstrom, K. R.",5,1,20
2017,10.1088/1361-6560/aa5187,Non-invasive classification of breast microcalcifications using x-ray coherent scatter computed tomography,"Ghammraoui, Bahaa ; Popescu, Lucretiu M.",2,16,16
2017,10.1088/1361-6560/aa51f9,Combination of principal component analysis and optical-flow motion compensation for improved cardiac MR thermometry,"Toupin, S. ; de Senneville, B. Denis ; Ozenne, V. ; Bour, P. ; Lepetit-Coiffe, M. ; Boissenin, M. ; Jais, P. ; Quesson, B.",8,7,17
2017,10.1088/1361-6560/aa56b6,Fast approximate delivery of fluence maps for IMRT and VMAT,"Balvert, Marleen ; Craft, David",2,10,23
2017,10.1088/1361-6560/aa54c9,"NanOx, a new model to predict cell survival in the context of particle therapy","Cunha, M. ; Monini, C. ; Testa, E. ; Beuve, M.",4,37,21
2017,10.1088/1361-6560/aa54c7,Effects of <i>f</i>-number on the histotripsy intrinsic threshold and cavitation bubble cloud behavior,"Vlaisavljevich, Eli ; Gerhardson, Tyler ; Hall, Tim ; Xu, Zhen",4,54,22
2017,10.1088/1361-6560/aa5307,Secondary radiation measurements for particle therapy applications: nuclear fragmentation produced by <SUP>4</SUP>He ion beams in a PMMA target,"Marafini, M. ; Paramatti, R. ; Pinci, D. ; Battistoni, G. ; Collamati, F. ; De Lucia, E. ; Faccini, R. ; Frallicciardi, P. M. ; Mancini-Terracciano, C. ; Mattei, I. ; Muraro, S. ; Piersanti, L. ; Rovituso, M. ; Rucinski, A. ; Russomando, A. ; Sarti, A. ; Sciubba, A. ; Camillocci, E. Solfaroli ; Toppi, M. ; Traini, G. ; Voena, C. ; Patera, V.",22,22,19
2017,10.1088/1361-6560/aa5302,Fragmentation of 120 and 200 MeV u<SUP>-1</SUP> <SUP>4</SUP>He ions in water and PMMA targets,"Rovituso, M. ; Schuy, C. ; Weber, U. ; Brons, S. ; Cortes-Giraldo, M. A. ; La Tessa, C. ; Piasetzky, E. ; Izraeli, D. ; Schardt, D. ; Toppi, M. ; Scifoni, E. ; Kraemer, M. ; Durante, M.",13,30,17
2017,10.1088/1361-6560/aa52f7,Fully automatic segmentation of arbitrarily shaped fiducial markers in cone-beam CT projections,"Bertholet, J. ; Wan, H. ; Toftegaard, J. ; Schmidt, M. L. ; Chotard, F. ; Parikh, P. J. ; Poulsen, P. R.",7,15,15
2017,10.1088/1361-6560/aa524d,"Scenario-based radiation therapy margins for patient setup, organ motion, and particle range uncertainty","Bokrantz, Rasmus ; Fredriksson, Albin",2,10,16
2017,10.1088/1361-6560/aa5200,Generation of synthetic CT data using patient specific daily MR image data and image registration,"Kraus, Kim Melanie ; Jaekel, Oliver ; Niebuhr, Nina I. ; Pfaffenberger, Asja",4,37,20
2017,10.1088/1361-6560/aa51f7,A phenomenological relative biological effectiveness approach for proton therapy based on an improved description of the mixed radiation field,"Mairani, A. ; Dokic, I. ; Magro, G. ; Tessonnier, T. ; Bauer, J. ; Bohlen, T. T. ; Ciocca, M. ; Ferrari, A. ; Sala, P. R. ; Jaekel, O. ; Debus, J. ; Haberer, T. ; Abdollahi, A. ; Parodi, K.",14,48,18
2017,10.1088/1361-6560/aa51e9,Model observer design for multi-signal detection in the presence of anatomical noise,"Wen, Gezheng ; Markey, Mia K. ; Park, Subok",3,5,21
2017,10.1088/1361-6560/aa5136,A Monte Carlo study of macroscopic and microscopic dose descriptors for kilovoltage cellular dosimetry,"Oliver, P. A. K. ; Thomson, Rowan M.",2,16,21
2017,10.1088/1361-6560/62/4/1438,"Secondary radiation measurements for particle therapy applications: prompt photons produced by <SUP>4</SUP>He, <SUP>12</SUP>C and <SUP>16</SUP>O ion beams in a PMMA target","Mattei, I. ; Bini, F. ; Collamati, F. ; De Lucia, E. ; Frallicciardi, P. M. ; Iarocci, E. ; Mancini-Terracciano, C. ; Marafini, M. ; Muraro, S. ; Paramatti, R. ; Patera, V. ; Piersanti, L. ; Pinci, D. ; Rucinski, A. ; Russomando, A. ; Sarti, A. ; Sciubba, A. ; Camillocci, E. Solfaroli ; Toppi, M. ; Traini, G. ; Voena, C. ; Battistoni, G.",22,31,18
2017,10.1088/1361-6560/aa530b,Effects of tissue mechanical and acoustic anisotropies on the performance of a cross-correlation-based ultrasound strain imaging method,"Li, He ; Lee, Wei-Ning",2,6,24
2017,10.1088/1361-6560/aa54ef,The impact of intraocular pressure on elastic wave velocity estimates in the crystalline lens,"Park, Suhyun ; Yoon, Heechul ; Larin, Kirill V. ; Emelianov, Stanislav Y. ; Aglyamov, Salavat R.",5,20,13
2017,10.1088/1361-6560/aa58d7,Coded excitation for diverging wave cardiac imaging: a feasibility study,"Zhao, Feifei ; Tong, Ling ; He, Qiong ; Luo, Jianwen",4,17,20
2017,10.1088/1361-6560/aa587d,Verification of respiratory-gated radiotherapy with new real-time tumour-tracking radiotherapy system using cine EPID images and a log file,"Shiinoki, Takehiro ; Hanazawa, Hideki ; Yuasa, Yuki ; Fujimoto, Koya ; Uehara, Takuya ; Shibuya, Keiko",6,10,15
2017,10.1088/1361-6560/aa512a,"Chemically tuned linear energy transfer dependent quenching in a deformable, radiochromic 3D dosimeter","Hoye, Ellen Marie ; Skyt, Peter S. ; Balling, Peter ; Muren, Ludvig P. ; Taasti, Vicki T. ; Swakon, Jan ; Mierzwinska, Gabriela ; Rydygier, Marzena ; Bassler, Niels ; Petersen, Jorgen B. B.",10,13,17
2017,10.1088/1361-6560/aa56b7,Planning 4D intensity-modulated arc therapy for tumor tracking with a multileaf collimator,"Niu, Ying ; Betzel, Gregory T. ; Yang, Xiaocheng ; Gui, Minzhi ; Parke, William C. ; Yi, Byongyong ; Yu, Cedric X.",7,4,21
2017,10.1088/1361-6560/aa56b2,Iterative volume morphing and learning for mobile tumor based on 4DCT,"Mao, Songan ; Wu, Huanmei ; Sandison, George ; Fang, Shiaofen",4,4,17
2017,10.1088/1361-6560/aa562e,"Role of the density, density effect and mean excitation energy in solid-state detectors for small photon fields","Andreo, Pedro ; Benmakhlouf, Hamza",2,25,15
2017,10.1088/1361-6560/aa553c,Improved hepatic arterial fraction estimation using cardiac output correction of arterial input functions for liver DCE MRI,"Chouhan, Manil D. ; Bainbridge, Alan ; Atkinson, David ; Punwani, Shonit ; Mookerjee, Rajeshwar P. ; Lythgoe, Mark F. ; Taylor, Stuart A.",7,6,15
2017,10.1088/1361-6560/62/4/1548,"Prediction and compensation of magnetic beam deflection in MR-integrated proton therapy: a method optimized regarding accuracy, versatility and speed","Schellhammer, Sonja M. ; Hoffmann, Aswin L.",2,45,17
2017,10.1088/1361-6560/aa54a9,Noninvasive measurement of radiopharmaceutical time-activity data using external thermoluminescent dosimeters (TLDs),"Lu, Cheng-Chang ; Dong, Shang-Lung ; Lin, Hsin-Hon ; Ni, Yu-Ching ; Jan, Meei-Ling ; Chuang, Keh-Shih",6,4,15
2017,10.1088/1361-6560/62/5/1644,Proton therapy of prostate cancer by anterior-oblique beams: implications of setup and anatomy variations,"Moteabbed, M. ; Trofimov, A. ; Sharp, G. C. ; Wang, Y. ; Zietman, A. L. ; Efstathiou, J. A. ; Lu, H-M",7,26,17
2017,10.1088/1361-6560/aa5131,A comprehensive and efficient daily quality assurance for PBS proton therapy,"Actis, O. ; Meer, D. ; Koenig, S. ; Weber, D. C. ; Mayor, A.",5,32,15
2017,10.1088/1361-6560/aa5251,Time constants for temperature elevation in human models exposed to dipole antennas and beams in the frequency range from 1 to 30 GHz,"Morimoto, Ryota ; Hirata, Akimasa ; Laakso, Ilkka ; Ziskin, Marvin C. ; Foster, Kenneth R.",5,51,24
2017,10.1088/1361-6560/aa553a,Pulse wave imaging using coherent compounding in a phantom and <i>in vivo</i>,"Apostolakis, Iason Zacharias ; McGarry, Matthew D. J. ; Bunting, Ethan A. ; Konofagou, Elisa E.",4,35,31
2017,10.1088/1361-6560/aa5876,Quantification of static magnetic field effects on radiotherapy ionization chambers,"Agnew, J. ; O'Grady, F. ; Young, R. ; Duane, S. ; Budgell, G. J.",5,35,13
2017,10.1088/1361-6560/aa5a46,Markerless rat head motion tracking using structured light for brain PET imaging of unrestrained awake small animals,"Miranda, Alan ; Staelens, Steven ; Stroobants, Sigrid ; Verhaeghe, Jeroen",4,11,15
2017,10.1088/1361-6560/62/5/R1,On the <i>in vivo</i> photochemical rate parameters for PDT reactive oxygen species modeling,"Kim, Michele M. ; Ghogare, Ashwini A. ; Greer, Alexander ; Zhu, Timothy C.",4,100,48
2017,10.1088/1361-6560/aa590a,A model-based 3D patient-specific pre-treatment QA method for VMAT using the EPID,"McCowan, P. M. ; Asuni, G. ; van Beek, T. ; van Uytven, E. ; Kujanpaa, K. ; McCurdy, B. M. C.",6,19,13
2017,10.1088/1361-6560/aa587c,Dedicated high dose rate <SUP>192</SUP>Ir brachytherapy radiation fields for in vitro cell exposures at variable source-target cell distances: killing of mammalian cells depends on temporal dose rate fluctuation,"Veigel, Cornelia ; Hartmann, Guenther H. ; Fritz, Peter ; Debus, Juergen ; Weber, Klaus-Josef",5,5,19
2017,10.1088/1361-6560/aa522f,Comment on 'A novel method for fast and robust estimation of fluorescence decay dynamics using constrained least-square deconvolution with Laguerre expansion',"Zhang, Yongliang ; Li, David Day-Uei",2,1,5
2017,10.1088/1361-6560/aa5231,Reply to Comment: 'A novel method for fast and robust estimation of fluorescence decay dynamics using constrained least-square deconvolution with Laguerre expansion',"Ma, Dinglong ; Liu, Jing ; Qi, Jinyi ; Marcu, Laura",4,3,5
2017,10.1088/1361-6560/aa56ed,Relative biological effectiveness for photons: implication of complex DNA double-strand breaks as critical lesions,"Liang, Ying ; Fu, Qibin ; Wang, Xudong ; Liu, Feng ; Yang, Gen ; Luo, Chunxiong ; Ouyang, Qi ; Wang, Yugang",8,21,23
2017,10.1088/1361-6560/aa5913,Binary moving-blocker-based scatter correction in cone-beam computed tomography with width-truncated projections: proof of concept,"Lee, Ho ; Fahimian, Benjamin P. ; Xing, Lei",3,12,18
2017,10.1088/1361-6560/aa5a44,Single transmission-line readout method for silicon photomultiplier based time-of-flight and depth-of-interaction PET,"Ko, Guen Bae ; Lee, Jae Sung",2,20,14
2017,10.1088/1361-6560/aa5a47,Quasi-monochromatic imaging in x-ray CT via spectral deconvolution using photon-counting detectors,"Wang, Sen ; Gao, Hewei ; Zhang, Li ; Wu, Dufan ; Xu, Xiaofei",5,8,16
2017,10.1088/1361-6560/aa5b70,Evaluation method for <i>in</i> <i>situ</i> electric field in standardized human brain for different transcranial magnetic stimulation coils,"Iwahashi, Masahiro ; Gomez-Tames, Jose ; Laakso, Ilkka ; Hirata, Akimasa",4,14,15
2017,10.1088/1361-6560/aa5aa4,Absorbed dose evaluation of Auger electron-emitting radionuclides: impact of input decay spectra on dose point kernels and S-values,"Falzone, Nadia ; Lee, Boon Q. ; Fernandez-Varea, Jose M. ; Kartsonaki, Christiana ; Stuchbery, Andrew E. ; Kibedi, Tibor ; Vallis, Katherine A.",7,28,15
2017,10.1088/1361-6560/aa5b6e,Directional sinogram interpolation for motion weighted 4D cone-beam CT reconstruction,"Zhang, Hua ; Kruis, Matthijs ; Sonke, Jan-Jakob",3,9,22
2017,10.1088/1361-6560/aa5c31,Calculation of conversion coefficients using Chinese adult reference phantoms for air submersion and ground contamination,"Lu, Wei ; Qiu, Rui ; Wu, Zhen ; Li, Chunyan ; Yang, Bo ; Liu, Huan ; Ren, Li ; Li, Junli",8,8,39
2017,10.1088/1361-6560/aa5d3d,Optimization of propagation-based x-ray phase-contrast tomography for breast cancer imaging,"Baran, P. ; Pacile, S. ; Nesterets, Y. I. ; Mayo, S. C. ; Dullin, C. ; Dreossi, D. ; Arfelli, F. ; Thompson, D. ; Lockie, D. ; McCormack, M. ; Taba, S. T. ; Brun, F. ; Pinamonti, M. ; Nickson, C. ; Hall, C. ; Dimmock, M. ; Zanconati, F. ; Cholewa, M. ; Quiney, H. ; Brennan, P. C. ; Tromba, G. ; Gureyev, T. E.",22,46,18
2017,10.1088/1361-6560/aa5d46,Understanding the dynamics of superparamagnetic particles under the influence of high field gradient arrays,"Barnsley, Lester C. ; Carugo, Dario ; Aron, Miles ; Stride, Eleanor",4,29,28
2017,10.1088/1361-6560/aa5dbe,DTI measurements for Alzheimer's classification,"Maggipinto, Tommaso ; Bellotti, Roberto ; Amoroso, Nicola ; Diacono, Domenico ; Donvito, Giacinto ; Lella, Eufemia ; Monaco, Alfonso ; Scelsi, Marzia Antonella ; Tangaro, Sabina",9,49,15
2017,10.1088/1361-6560/aa5dd9,Characterisation of noise and sharpness of images from four digital breast tomosynthesis systems for simulation of images for virtual clinical trials,"Mackenzie, Alistair ; Marshall, Nicholas W. ; Hadjipanteli, Andria ; Dance, David R. ; Bosmans, Hilde ; Young, Kenneth C.",6,38,22
2017,10.1088/1361-6560/aa5dde,Contour scanning for penumbra improvement in pencil beam scanned proton therapy,"Meier, G. ; Leiser, D. ; Besson, R. ; Mayor, A. ; Safai, S. ; Weber, D. C. ; Lomax, A. J.",7,22,19
2017,10.1088/1361-6560/aa5ecd,Intensity-based 2D 3D registration for lead localization in robot guided deep brain stimulation,"Hunsche, Stefan ; Sauner, Dieter ; El Majdoub, Faycal ; Neudorfer, Clemens ; Poggenborg, Joerg ; Gossmann, Axel ; Maarouf, Mohammad",7,15,10
2017,10.1088/1361-6560/aa5fa3,Accelerated susceptibility-based positive contrast imaging of MR compatible metallic devices based on modified fast spin echo sequences,"Shi, Caiyun ; Xie, Guoxi ; Zhang, Yongqin ; Zhang, Xiaoyong ; Chen, Min ; Su, Shi ; Dong, Ying ; Liu, Xin ; Ji, Jim",9,10,16
2017,10.1088/1361-6560/aa5ed2,Simultaneous deblurring and iterative reconstruction of CBCT for image guided brain radiosurgery,"Hashemi, SayedMasoud ; Song, William Y. ; Sahgal, Arjun ; Lee, Young ; Huynh, Christopher ; Grouza, Vladimir ; Nordstrom, Hakan ; Eriksson, Markus ; Dorenlot, Antoine ; Regis, Jean Marie ; Mainprize, James G. ; Ruschin, Mark",12,13,21
2017,10.1088/1361-6560/aa5e99,Evaluation of MLACF based calculated attenuation brain PET imaging for FDG patient studies,"Bal, Harshali ; Panin, Vladimir Y. ; Platsch, Guenther ; Defrise, Michel ; Hayden, Charles ; Hutton, Chloe ; Serrano, Benjamin ; Paulmier, Benoit ; Casey, Michael E.",9,12,17
2017,10.1088/1361-6560/aa5e98,Sensitivity of simulated transcranial ultrasound fields to acoustic medium property maps,"Robertson, James ; Martin, Eleanor ; Cox, Ben ; Treeby, Bradley E.",4,84,22
